2025-10-28 19:58:28, Instruction: 0xffff800010ba71f0, Mem: 2847767549, Flipped bit 0, Flipped 2847767548, [+] System running normally
2025-10-28 21:01:20, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 19, Flipped 402128874, [+] System running normally
2025-10-28 21:01:22, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 20, Flipped 401604586, [+] System running normally
2025-10-28 21:01:24, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 21, Flipped 400556010, [+] System running normally
2025-10-28 21:01:26, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 22, Flipped 398458858, [+] System running normally
2025-10-28 21:01:28, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 23, Flipped 394264554, [+] System running normally
2025-10-28 21:01:30, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 24, Flipped 385875946, [+] System running normally
2025-10-28 21:01:32, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 25, Flipped 369098730, [+] System running normally
2025-10-28 21:01:36, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 26, Flipped 335544298, [+] System running normally
2025-10-28 21:01:38, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 27, Flipped 536870890, [+] System running normally
2025-10-28 21:01:40, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 28, Flipped 134217706, [+] System running normally
2025-10-28 21:01:42, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 29, Flipped 939524074, [+] System running normally
2025-10-28 21:01:46, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 30, Flipped 1476394986, [+] System running normally
2025-10-28 21:01:48, Instruction: 0xffff800010ba7260, Mem: 402653162, Flipped bit 31, Flipped 2550136810, [+] System running normally
2025-10-28 21:01:50, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 0, Flipped 2432905825, [+] System running normally
2025-10-28 21:01:52, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 1, Flipped 2432905826, [+] System running normally
2025-10-28 21:01:54, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 2, Flipped 2432905828, [+] System running normally
2025-10-28 21:01:56, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 3, Flipped 2432905832, [+] System running normally
2025-10-28 21:01:58, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 4, Flipped 2432905840, [+] System running normally
2025-10-28 21:02:00, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 5, Flipped 2432905792, [+] System running normally
2025-10-28 21:02:02, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 6, Flipped 2432905760, [+] System running normally
2025-10-28 21:02:04, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 7, Flipped 2432905952, [+] System running normally
2025-10-28 21:02:06, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 8, Flipped 2432906080, [+] System running normally
2025-10-28 21:02:08, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 9, Flipped 2432905312, [+] System running normally
2025-10-28 21:02:10, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 10, Flipped 2432906848, [+] System running normally
2025-10-28 21:02:12, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 11, Flipped 2432907872, [+] System running normally
2025-10-28 21:02:14, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 12, Flipped 2432901728, [+] System running normally
2025-10-28 21:02:16, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 13, Flipped 2432897632, [+] System running normally
2025-10-28 21:02:18, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 14, Flipped 2432922208, [+] System running normally
2025-10-28 21:02:20, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 15, Flipped 2432938592, [+] System running normally
2025-10-28 21:02:22, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 16, Flipped 2432840288, [+] System running normally
2025-10-28 21:02:24, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 17, Flipped 2432774752, [+] System running normally
2025-10-28 21:02:26, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 18, Flipped 2433167968, [+] System running normally
2025-10-28 21:02:30, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 19, Flipped 2433430112, [+] System running normally
2025-10-28 21:02:32, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 20, Flipped 2433954400, [+] System running normally
2025-10-28 21:02:36, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 21, Flipped 2435002976, [+] System running normally
2025-10-28 21:02:40, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 22, Flipped 2437100128, [+] System running normally
2025-10-28 21:02:42, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 23, Flipped 2441294432, [+] System running normally
2025-10-28 21:02:44, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 24, Flipped 2416128608, [+] System running normally
2025-10-28 21:02:46, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 25, Flipped 2466460256, [+] System running normally
2025-10-28 21:02:48, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 26, Flipped 2500014688, [+] System running normally
2025-10-28 21:02:50, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 27, Flipped 2567123552, [+] System running normally
2025-10-28 21:02:52, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 28, Flipped 2164470368, [+] System running normally
2025-10-28 21:02:54, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 29, Flipped 2969776736, [+] System running normally
2025-10-28 21:02:56, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 30, Flipped 3506647648, [+] System running normally
2025-10-28 21:02:58, Instruction: 0xffff800010ba7264, Mem: 2432905824, Flipped bit 31, Flipped 285422176, [+] System running normally
2025-10-28 21:03:00, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 0, Flipped 2548235161, [+] System running normally
2025-10-28 21:03:02, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 1, Flipped 2548235162, [+] System running normally
2025-10-28 21:03:04, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 2, Flipped 2548235164, [+] System running normally
2025-10-28 21:03:06, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 3, Flipped 2548235152, [+] System running normally
2025-10-28 21:03:08, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 4, Flipped 2548235144, [+] System running normally
2025-10-28 21:03:10, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 5, Flipped 2548235192, [+] System running normally
2025-10-28 21:03:12, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 6, Flipped 2548235224, [+] System running normally
2025-10-28 21:03:14, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 7, Flipped 2548235032, [+] System running normally
2025-10-28 21:03:17, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 8, Flipped 2548234904, [+] System running normally
2025-10-28 21:03:19, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 9, Flipped 2548234648, [+] System running normally
2025-10-28 21:03:21, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 10, Flipped 2548236184, [+] System running normally
2025-10-28 21:03:23, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 11, Flipped 2548233112, [+] System running normally
2025-10-28 21:03:25, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 12, Flipped 2548231064, [+] System running normally
2025-10-28 21:03:27, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 13, Flipped 2548226968, [+] System running normally
2025-10-28 21:03:29, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 14, Flipped 2548218776, [+] System running normally
2025-10-28 21:03:31, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 15, Flipped 2548202392, [+] System running normally
2025-10-28 21:03:33, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 16, Flipped 2548300696, [+] System running normally
2025-10-28 21:03:35, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 17, Flipped 2548104088, [+] System running normally
2025-10-28 21:03:37, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 18, Flipped 2548497304, [+] System running normally
2025-10-28 21:03:39, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 19, Flipped 2548759448, [+] System running normally
2025-10-28 21:03:41, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 20, Flipped 2549283736, [+] System running normally
2025-10-28 21:03:43, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 21, Flipped 2546138008, [+] System running normally
2025-10-28 21:03:45, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 22, Flipped 2544040856, [+] System running normally
2025-10-28 21:03:47, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 23, Flipped 2539846552, [+] System running normally
2025-10-28 21:03:49, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 24, Flipped 2531457944, [+] System running normally
2025-10-28 21:03:51, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 25, Flipped 2514680728, [+] System running normally
2025-10-28 21:03:53, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 26, Flipped 2481126296, [+] System running normally
2025-10-28 21:03:55, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 27, Flipped 2682452888, [+] System running normally
2025-10-28 21:03:57, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 28, Flipped 2279799704, [+] System running normally
2025-10-28 21:03:59, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 29, Flipped 3085106072, [+] System running normally
2025-10-28 21:04:01, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 30, Flipped 3621976984, [+] System running normally
2025-10-28 21:04:03, Instruction: 0xffff800010ba7268, Mem: 2548235160, Flipped bit 31, Flipped 400751512, [+] System running normally
2025-10-28 21:04:05, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 0, Flipped 1912609822, [+] System running normally
2025-10-28 21:04:07, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 1, Flipped 1912609821, [+] System running normally
2025-10-28 21:04:09, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 2, Flipped 1912609819, [+] System running normally
2025-10-28 21:04:11, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 3, Flipped 1912609815, [+] System running normally
2025-10-28 21:04:13, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 4, Flipped 1912609807, [+] System running normally
2025-10-28 21:04:15, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 5, Flipped 1912609855, [+] System running normally
2025-10-28 21:04:17, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 6, Flipped 1912609887, [+] System running normally
2025-10-28 21:04:19, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 7, Flipped 1912609951, [+] System running normally
2025-10-28 21:04:21, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 8, Flipped 1912610079, [+] System running normally
2025-10-28 21:04:23, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 9, Flipped 1912610335, [+] System running normally
2025-10-28 21:04:25, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 10, Flipped 1912608799, [+] System running normally
2025-10-28 21:04:27, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 11, Flipped 1912607775, [+] System running normally
2025-10-28 21:04:29, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 12, Flipped 1912605727, [+] System running normally
2025-10-28 21:04:31, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 13, Flipped 1912618015, [+] System running normally
2025-10-28 21:04:33, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 14, Flipped 1912626207, [+] System running normally
2025-10-28 21:04:35, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 15, Flipped 1912642591, [+] System running normally
2025-10-28 21:04:37, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 16, Flipped 1912675359, [+] System running normally
2025-10-28 21:04:39, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 17, Flipped 1912740895, [+] System running normally
2025-10-28 21:04:41, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 18, Flipped 1912871967, [+] System running normally
2025-10-28 21:04:43, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 19, Flipped 1913134111, [+] System running normally
2025-10-28 21:04:45, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 20, Flipped 1913658399, [+] System running normally
2025-10-28 21:04:47, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 21, Flipped 1914706975, [+] System running normally
2025-10-28 21:04:51, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 22, Flipped 1916804127, [+] System running normally
2025-10-28 21:04:53, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 23, Flipped 1920998431, [+] System running normally
2025-10-28 21:04:55, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 24, Flipped 1929387039, [+] System running normally
2025-10-28 21:04:59, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 25, Flipped 1879055391, [+] System running normally
2025-10-28 21:05:01, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 26, Flipped 1979718687, [+] System running normally
2025-10-28 21:05:03, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 27, Flipped 2046827551, [+] System running normally
2025-10-28 21:05:05, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 28, Flipped 1644174367, [+] System running normally
2025-10-28 21:05:07, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 29, Flipped 1375738911, [+] System running normally
2025-10-28 21:05:09, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 30, Flipped 838867999, [+] System running normally
2025-10-28 21:05:11, Instruction: 0xffff800010ba726c, Mem: 1912609823, Flipped bit 31, Flipped 4060093471, [+] System running normally
2025-10-28 21:05:13, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 0, Flipped 1426062817, [+] System running normally
2025-10-28 21:05:15, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 1, Flipped 1426062818, [+] System running normally
2025-10-28 21:05:17, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 2, Flipped 1426062820, [+] System running normally
2025-10-28 21:05:21, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 3, Flipped 1426062824, [+] System running normally
2025-10-28 21:05:23, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 4, Flipped 1426062832, [+] System running normally
2025-10-28 21:05:25, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 5, Flipped 1426062784, [+] System running normally
2025-10-28 21:05:27, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 6, Flipped 1426062752, [+] System running normally
2025-10-28 21:05:31, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 7, Flipped 1426062688, [+] System running normally
2025-10-28 21:05:35, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 8, Flipped 1426062560, [+] System running normally
2025-10-28 21:05:37, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 9, Flipped 1426063328, [+] System running normally
2025-10-28 21:05:39, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 10, Flipped 1426061792, [+] System running normally
2025-10-28 21:05:41, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 11, Flipped 1426060768, [+] System running normally
2025-10-28 21:05:43, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 12, Flipped 1426058720, [+] System running normally
2025-10-28 21:05:45, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 13, Flipped 1426054624, [+] System running normally
2025-10-28 21:05:48, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 14, Flipped 1426046432, [+] System running normally
2025-10-28 21:05:50, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 15, Flipped 1426030048, [+] System running normally
2025-10-28 21:05:52, Instruction: 0xffff800010ba7270, Mem: 1426062816, Flipped bit 16, Flipped 1425997280, [+] System running normally
